OBJECTID,GEOID,NAMELSAD,Trap,intersect_
1371.00000,17031833300,Census Tract 8333,T048,478033.390
493.00000,17031281900,Census Tract 2819,T092,84969.444
493.00000,17031281900,Census Tract 2819,T048,83782.578
493.00000,17031281900,Census Tract 2819,T046,94377.478
493.00000,17031281900,Census Tract 2819,T145,438743.437
278.00000,17031081500,Census Tract 815,T145,101009.499
278.00000,17031081500,Census Tract 815,T129,295577.078
279.00000,17031081600,Census Tract 816,T145,58305.319
279.00000,17031081600,Census Tract 816,T129,92952.819
280.00000,17031081700,Census Tract 817,T145,161329.560
280.00000,17031081700,Census Tract 817,T129,4.722
281.00000,17031081800,Census Tract 818,T046,407499.405
281.00000,17031081800,Census Tract 818,T049,315756.446
281.00000,17031081800,Census Tract 818,T145,160279.782
526.00000,17031320100,Census Tract 3201,T092,67343.149
526.00000,17031320100,Census Tract 3201,T145,828264.562
526.00000,17031320100,Census Tract 3201,T129,870204.705
177.00000,17031030702,Census Tract 307.02,T231,8310.311
178.00000,17031030703,Census Tract 307.03,T231,198568.533
296.00000,17031110400,Census Tract 1104,T003,386383.135
296.00000,17031110400,Census Tract 1104,T014,656301.935
296.00000,17031110400,Census Tract 1104,T141,326524.877
296.00000,17031110400,Census Tract 1104,T002A,826131.378
296.00000,17031110400,Census Tract 1104,T017,494591.535
296.00000,17031110400,Census Tract 1104,T025,84661.312
298.00000,17031110502,Census Tract 1105.02,T003,650250.924
298.00000,17031110502,Census Tract 1105.02,T141,650250.924
298.00000,17031110502,Census Tract 1105.02,T004,474506.434
298.00000,17031110502,Census Tract 1105.02,T002A,78983.075
298.00000,17031110502,Census Tract 1105.02,T017,113748.252
298.00000,17031110502,Census Tract 1105.02,T025,520106.123
295.00000,17031110300,Census Tract 1103,T014,1212387.144
295.00000,17031110300,Census Tract 1103,T223,46412.853
295.00000,17031110300,Census Tract 1103,T006,122091.454
295.00000,17031110300,Census Tract 1103,T002A,927777.135
295.00000,17031110300,Census Tract 1103,T017,418361.715
1050.00000,17031810600,Census Tract 8106,T142,18.924
1050.00000,17031810600,Census Tract 8106,T014,18.974
1050.00000,17031810600,Census Tract 8106,T223,0.040
1050.00000,17031810600,Census Tract 8106,T002B,18.931
1050.00000,17031810600,Census Tract 8106,T002A,18.971
1050.00000,17031810600,Census Tract 8106,T017,18.966
1050.00000,17031810600,Census Tract 8106,T002,0.009
522.00000,17031310600,Census Tract 3106,T090B,355515.591
522.00000,17031310600,Census Tract 3106,T091,520063.102
522.00000,17031310600,Census Tract 3106,T090,311606.467
522.00000,17031310600,Census Tract 3106,T048,406098.861
522.00000,17031310600,Census Tract 3106,T051,521366.864
523.00000,17031310700,Census Tract 3107,T090B,95628.618
523.00000,17031310700,Census Tract 3107,T091,73179.823
523.00000,17031310700,Census Tract 3107,T090,108053.035
523.00000,17031310700,Census Tract 3107,T048,73488.546
523.00000,17031310700,Census Tract 3107,T051,131142.903
524.00000,17031310800,Census Tract 3108,T090B,156184.649
524.00000,17031310800,Census Tract 3108,T091,1691.543
524.00000,17031310800,Census Tract 3108,T090,222816.947
524.00000,17031310800,Census Tract 3108,T048,38727.250
524.00000,17031310800,Census Tract 3108,T051,189837.448
519.00000,17031310300,Census Tract 3103,T090B,36143.755
519.00000,17031310300,Census Tract 3103,T091,319038.268
519.00000,17031310300,Census Tract 3103,T048,243670.724
519.00000,17031310300,Census Tract 3103,T051,255389.994
520.00000,17031310400,Census Tract 3104,T090B,57252.699
520.00000,17031310400,Census Tract 3104,T091,124645.912
520.00000,17031310400,Census Tract 3104,T090,2199.505
520.00000,17031310400,Census Tract 3104,T048,106652.168
520.00000,17031310400,Census Tract 3104,T051,111332.158
415.00000,17031230700,Census Tract 2307,T033,170399.612
415.00000,17031230700,Census Tract 2307,T030,648029.650
415.00000,17031230700,Census Tract 2307,T039,648029.650
419.00000,17031231200,Census Tract 2312,T033,39616.600
419.00000,17031231200,Census Tract 2312,T030,657634.520
419.00000,17031231200,Census Tract 2312,T039,319094.654
420.00000,17031231500,Census Tract 2315,T033,94.029
420.00000,17031231500,Census Tract 2315,T044,494046.781
420.00000,17031231500,Census Tract 2315,T030,1001165.688
465.00000,17031251700,Census Tract 2517,T230,79287.244
473.00000,17031260100,Census Tract 2601,T044,128652.785
473.00000,17031260100,Census Tract 2601,T030,55319.241
474.00000,17031260200,Census Tract 2602,T030,1441.620
261.00000,17031071500,Census Tract 715,T054C,941917.339
261.00000,17031071500,Census Tract 715,T054,1468416.919
242.00000,17031063200,Census Tract 632,T054C,285905.134
244.00000,17031063302,Census Tract 633.02,T054C,121372.351
244.00000,17031063302,Census Tract 633.02,T054,38939.903
245.00000,17031063303,Census Tract 633.03,T054C,236933.119
245.00000,17031063303,Census Tract 633.03,T054,150150.743
259.00000,17031071300,Census Tract 713,T054C,310027.978
259.00000,17031071300,Census Tract 713,T054,310027.978
260.00000,17031071400,Census Tract 714,T054C,1314514.536
260.00000,17031071400,Census Tract 714,T054,1325789.325
272.00000,17031081201,Census Tract 812.01,T129,81101.778
274.00000,17031081300,Census Tract 813,T129,202953.376
275.00000,17031081401,Census Tract 814.01,T129,282199.635
277.00000,17031081403,Census Tract 814.03,T145,102336.866
277.00000,17031081403,Census Tract 814.03,T129,1818185.301
181.00000,17031030900,Census Tract 309,T219,224855.970
181.00000,17031030900,Census Tract 309,T028,42951.859
181.00000,17031030900,Census Tract 309,T231,409296.537
181.00000,17031030900,Census Tract 309,T149,115467.828
182.00000,17031031000,Census Tract 310,T219,425495.633
182.00000,17031031000,Census Tract 310,T231,94261.725
190.00000,17031031800,Census Tract 318,T220,1724.830
190.00000,17031031800,Census Tract 318,T219,235481.948
1349.00000,17031830800,Census Tract 8308,T220,329624.268
1349.00000,17031830800,Census Tract 8308,T219,337012.559
374.00000,17031200200,Census Tract 2002,T218C,819861.797
374.00000,17031200200,Census Tract 2002,T222,816445.111
374.00000,17031200200,Census Tract 2002,T154,164794.088
374.00000,17031200200,Census Tract 2002,T039,23658.832
263.00000,17031071700,Census Tract 717,T054C,53631.889
263.00000,17031071700,Census Tract 717,T054,158307.112
264.00000,17031071800,Census Tract 718,T054C,98652.832
264.00000,17031071800,Census Tract 718,T054,209668.722
269.00000,17031080400,Census Tract 804,T054,35643.858
269.00000,17031080400,Census Tract 804,T049,39900.197
282.00000,17031081900,Census Tract 819,T046,128699.776
282.00000,17031081900,Census Tract 819,T049,137496.578
1367.00000,17031832600,Census Tract 8326,T054C,111.646
1367.00000,17031832600,Census Tract 8326,T054,8421.892
1367.00000,17031832600,Census Tract 8326,T232,584749.849
1367.00000,17031832600,Census Tract 8326,T045,512270.992
1408.00000,17031838300,Census Tract 8383,T046,9420.531
1408.00000,17031838300,Census Tract 8383,T049,156693.038
1439.00000,17031842200,Census Tract 8422,T046,613709.482
1439.00000,17031842200,Census Tract 8422,T049,1296618.414
1439.00000,17031842200,Census Tract 8422,T232,431759.883
1439.00000,17031842200,Census Tract 8422,T045,14355.927
262.00000,17031071600,Census Tract 716,T054C,162368.718
262.00000,17031071600,Census Tract 716,T054,162368.718
421.00000,17031240200,Census Tract 2402,T232,166328.230
421.00000,17031240200,Census Tract 2402,T045,166328.230
432.00000,17031241400,Census Tract 2414,T160,475666.680
432.00000,17031241400,Census Tract 2414,T049,29027.463
432.00000,17031241400,Census Tract 2414,T232,519017.676
433.00000,17031241500,Census Tract 2415,T160,98089.182
433.00000,17031241500,Census Tract 2415,T049,14498.189
433.00000,17031241500,Census Tract 2415,T232,303243.565
433.00000,17031241500,Census Tract 2415,T045,130725.328
434.00000,17031241600,Census Tract 2416,T049,181732.097
434.00000,17031241600,Census Tract 2416,T232,294357.141
434.00000,17031241600,Census Tract 2416,T045,77888.440
435.00000,17031242000,Census Tract 2420,T046,264232.158
435.00000,17031242000,Census Tract 2420,T049,327232.582
435.00000,17031242000,Census Tract 2420,T232,181314.303
436.00000,17031242100,Census Tract 2421,T160,85114.611
436.00000,17031242100,Census Tract 2421,T046,93634.814
436.00000,17031242100,Census Tract 2421,T049,308577.628
436.00000,17031242100,Census Tract 2421,T232,185655.006
1364.00000,17031832300,Census Tract 8323,T050,72580.998
1364.00000,17031832300,Census Tract 8323,T232,825846.503
1364.00000,17031832300,Census Tract 8323,T045,841373.798
204.00000,17031050200,Census Tract 502,T220,651715.866
204.00000,17031050200,Census Tract 502,T219,518706.570
204.00000,17031050200,Census Tract 502,T019,288964.537
204.00000,17031050200,Census Tract 502,T146,255862.338
204.00000,17031050200,Census Tract 502,T224,245592.562
205.00000,17031050300,Census Tract 503,T220,395292.751
205.00000,17031050300,Census Tract 503,T219,34222.617
205.00000,17031050300,Census Tract 503,T019,395100.476
205.00000,17031050300,Census Tract 503,T146,395292.751
206.00000,17031050500,Census Tract 505,T220,167913.468
206.00000,17031050500,Census Tract 505,T219,1700.020
206.00000,17031050500,Census Tract 505,T019,518042.406
206.00000,17031050500,Census Tract 505,T146,64523.855
206.00000,17031050500,Census Tract 505,T224,640003.000
209.00000,17031050800,Census Tract 508,T019,55613.584
209.00000,17031050800,Census Tract 508,T224,163050.913
210.00000,17031050900,Census Tract 509,T019,162953.672
210.00000,17031050900,Census Tract 509,T224,162953.672
211.00000,17031051000,Census Tract 510,T019,119837.499
211.00000,17031051000,Census Tract 510,T147,43791.240
211.00000,17031051000,Census Tract 510,T224,143765.144
212.00000,17031051100,Census Tract 511,T019,1511.835
212.00000,17031051100,Census Tract 511,T224,162932.259
215.00000,17031051400,Census Tract 514,T147,57208.382
215.00000,17031051400,Census Tract 514,T224,171486.577
378.00000,17031210100,Census Tract 2101,T019,855318.518
378.00000,17031210100,Census Tract 2101,T146,173476.660
378.00000,17031210100,Census Tract 2101,T147,701992.107
386.00000,17031210900,Census Tract 2109,T019,156425.081
386.00000,17031210900,Census Tract 2109,T050,42206.876
386.00000,17031210900,Census Tract 2109,T147,571386.947
1350.00000,17031830900,Census Tract 8309,T050,726700.408
1350.00000,17031830900,Census Tract 8309,T232,180.381
1350.00000,17031830900,Census Tract 8309,T045,247031.225
1350.00000,17031830900,Census Tract 8309,T147,740469.292
1453.00000,17031843700,Census Tract 8437,T220,219956.568
1453.00000,17031843700,Census Tract 8437,T019,1022685.565
1453.00000,17031843700,Census Tract 8437,T146,467288.262
1453.00000,17031843700,Census Tract 8437,T147,526965.603
1453.00000,17031843700,Census Tract 8437,T224,111888.378
727.00000,17031660301,Census Tract 6603.01,T066,164028.616
728.00000,17031660302,Census Tract 6603.02,T066,326376.844
731.00000,17031660600,Census Tract 6606,T069,284719.705
731.00000,17031660600,Census Tract 6606,T066,550136.759
732.00000,17031660700,Census Tract 6607,T069,481408.365
741.00000,17031670500,Census Tract 6705,T061,253313.462
741.00000,17031670500,Census Tract 6705,T069,103194.796
749.00000,17031671400,Census Tract 6714,T069,496373.267
1382.00000,17031835000,Census Tract 8350,T069,180691.722
1382.00000,17031835000,Census Tract 8350,T066,109881.495
1383.00000,17031835100,Census Tract 8351,T061,630031.518
697.00000,17031611600,Census Tract 6116,T061,315609.746
711.00000,17031630500,Census Tract 6305,T061,658729.371
711.00000,17031630500,Census Tract 6305,T062,1120.539
712.00000,17031630800,Census Tract 6308,T061,2036.795
712.00000,17031630800,Census Tract 6308,T062,177241.860
755.00000,17031680500,Census Tract 6805,T082,98555.782
755.00000,17031680500,Census Tract 6805,T078,60710.258
755.00000,17031680500,Census Tract 6805,T226,327350.700
325.00000,17031150800,Census Tract 1508,T003,159510.667
325.00000,17031150800,Census Tract 1508,T001,252271.881
325.00000,17031150800,Census Tract 1508,T141,315299.700
325.00000,17031150800,Census Tract 1508,T004,328051.604
325.00000,17031150800,Census Tract 1508,T218,79577.032
325.00000,17031150800,Census Tract 1508,T234,608186.797
325.00000,17031150800,Census Tract 1508,T218A,38536.762
325.00000,17031150800,Census Tract 1508,T218B,661990.042
326.00000,17031151001,Census Tract 1510.01,T218C,66107.710
326.00000,17031151001,Census Tract 1510.01,T234,330605.413
326.00000,17031151001,Census Tract 1510.01,T218B,301658.644
327.00000,17031151002,Census Tract 1510.02,T218C,546721.294
327.00000,17031151002,Census Tract 1510.02,T001,152531.041
327.00000,17031151002,Census Tract 1510.02,T218,291246.423
327.00000,17031151002,Census Tract 1510.02,T234,537394.771
327.00000,17031151002,Census Tract 1510.02,T218A,21839.008
327.00000,17031151002,Census Tract 1510.02,T218B,638063.164
342.00000,17031161100,Census Tract 1611,T218C,59589.677
342.00000,17031161100,Census Tract 1611,T001,577652.446
342.00000,17031161100,Census Tract 1611,T004,139831.383
342.00000,17031161100,Census Tract 1611,T218,577652.446
342.00000,17031161100,Census Tract 1611,T228,569725.836
342.00000,17031161100,Census Tract 1611,T218A,577652.446
342.00000,17031161100,Census Tract 1611,T218B,577652.446
343.00000,17031161200,Census Tract 1612,T218C,518591.714
343.00000,17031161200,Census Tract 1612,T001,383790.581
343.00000,17031161200,Census Tract 1612,T218,518591.714
343.00000,17031161200,Census Tract 1612,T228,211667.377
343.00000,17031161200,Census Tract 1612,T218A,245217.762
343.00000,17031161200,Census Tract 1612,T218B,518591.714
357.00000,17031190100,Census Tract 1901,T218C,316603.395
357.00000,17031190100,Census Tract 1901,T222,303545.156
357.00000,17031190100,Census Tract 1901,T218,8906.784
357.00000,17031190100,Census Tract 1901,T234,54981.262
357.00000,17031190100,Census Tract 1901,T218B,165679.047
373.00000,17031200100,Census Tract 2001,T218C,585703.448
373.00000,17031200100,Census Tract 2001,T222,441086.689
373.00000,17031200100,Census Tract 2001,T218,212767.324
373.00000,17031200100,Census Tract 2001,T218B,270327.242
1358.00000,17031831700,Census Tract 8317,T003,175798.990
1358.00000,17031831700,Census Tract 8317,T218C,8265.273
1358.00000,17031831700,Census Tract 8317,T001,533040.348
1358.00000,17031831700,Census Tract 8317,T141,190284.274
1358.00000,17031831700,Census Tract 8317,T004,383639.535
1358.00000,17031831700,Census Tract 8317,T218,396054.761
1358.00000,17031831700,Census Tract 8317,T234,57794.973
1358.00000,17031831700,Census Tract 8317,T228,22454.534
1358.00000,17031831700,Census Tract 8317,T218A,490844.031
1358.00000,17031831700,Census Tract 8317,T218B,518472.837
311.00000,17031140500,Census Tract 1405,T001,342864.220
311.00000,17031140500,Census Tract 1405,T004,267182.618
311.00000,17031140500,Census Tract 1405,T218,13693.591
311.00000,17031140500,Census Tract 1405,T228,144331.926
311.00000,17031140500,Census Tract 1405,T218A,433388.971
312.00000,17031140601,Census Tract 1406.01,T001,173015.324
312.00000,17031140601,Census Tract 1406.01,T218,7159.863
312.00000,17031140601,Census Tract 1406.01,T228,157920.428
312.00000,17031140601,Census Tract 1406.01,T218A,251926.925
307.00000,17031140200,Census Tract 1402,T220,1302.800
307.00000,17031140200,Census Tract 1402,T146,80237.112
309.00000,17031140302,Census Tract 1403.02,T027,243639.202
310.00000,17031140400,Census Tract 1404,T003,324937.559
310.00000,17031140400,Census Tract 1404,T141,67494.529
310.00000,17031140400,Census Tract 1404,T004,823310.495
310.00000,17031140400,Census Tract 1404,T025,778353.418
310.00000,17031140400,Census Tract 1404,T027,207188.050
310.00000,17031140400,Census Tract 1404,T218A,647.280
581.00000,17031421200,Census Tract 4212,T235,84855.056
581.00000,17031421200,Census Tract 4212,T073,326240.076
581.00000,17031421200,Census Tract 4212,T080,13034.904
586.00000,17031430400,Census Tract 4304,T077,30878.106
586.00000,17031430400,Census Tract 4304,T073,243536.897
586.00000,17031430400,Census Tract 4304,T083,548836.686
586.00000,17031430400,Census Tract 4304,T102,63053.908
765.00000,17031690500,Census Tract 6905,T235,133619.701
765.00000,17031690500,Census Tract 6905,T073,323651.144
765.00000,17031690500,Census Tract 6905,T080,171175.838
766.00000,17031690900,Census Tract 6909,T073,335902.684
766.00000,17031690900,Census Tract 6909,T083,43845.830
766.00000,17031690900,Census Tract 6909,T080,656467.730
766.00000,17031690900,Census Tract 6909,T102,426015.457
772.00000,17031691500,Census Tract 6915,T083,675546.783
772.00000,17031691500,Census Tract 6915,T080,657178.576
772.00000,17031691500,Census Tract 6915,T102,675546.783
1374.00000,17031834200,Census Tract 8342,T079,16179.654
1374.00000,17031834200,Census Tract 8342,T083,976921.498
1374.00000,17031834200,Census Tract 8342,T102,141080.598
562.00000,17031400800,Census Tract 4008,T235,494058.717
562.00000,17031400800,Census Tract 4008,T076,330580.251
562.00000,17031400800,Census Tract 4008,T073,2255.641
578.00000,17031420600,Census Tract 4206,T235,197310.090
578.00000,17031420600,Census Tract 4206,T076,188986.552
578.00000,17031420600,Census Tract 4206,T073,115751.162
579.00000,17031420700,Census Tract 4207,T235,417267.022
579.00000,17031420700,Census Tract 4207,T073,651509.952
763.00000,17031690300,Census Tract 6903,T229,14623.430
763.00000,17031690300,Census Tract 6903,T235,512841.492
764.00000,17031690400,Census Tract 6904,T235,649922.143
764.00000,17031690400,Census Tract 6904,T073,166711.978
764.00000,17031690400,Census Tract 6904,T080,112001.641
1377.00000,17031834500,Census Tract 8345,T235,336503.115
1377.00000,17031834500,Census Tract 8345,T076,442361.330
1442.00000,17031842500,Census Tract 8425,T235,1076919.157
1442.00000,17031842500,Census Tract 8425,T073,169708.535
683.00000,17031590700,Census Tract 5907,T060,604920.644
683.00000,17031590700,Census Tract 5907,T074,883755.404
683.00000,17031590700,Census Tract 5907,T035,298862.143
683.00000,17031590700,Census Tract 5907,T157,883755.404
689.00000,17031610400,Census Tract 6104,T061,112460.302
689.00000,17031610400,Census Tract 6104,T060,11088.690
689.00000,17031610400,Census Tract 6104,T074,138445.511
692.00000,17031611100,Census Tract 6111,T082,324886.503
692.00000,17031611100,Census Tract 6111,T226,250645.889
693.00000,17031611200,Census Tract 6112,T061,163780.759
693.00000,17031611200,Census Tract 6112,T082,43583.948
693.00000,17031611200,Census Tract 6112,T226,197433.376
694.00000,17031611300,Census Tract 6113,T061,327519.942
694.00000,17031611300,Census Tract 6113,T226,76981.458
1419.00000,17031839900,Census Tract 8399,T081,267687.542
1419.00000,17031839900,Census Tract 8399,T074,513942.779
1419.00000,17031839900,Census Tract 8399,T157,481953.428
1420.00000,17031840000,Census Tract 8400,T081,324478.950
508.00000,17031300800,Census Tract 3008,T043,173210.870
508.00000,17031300800,Census Tract 3008,T152,326327.651
508.00000,17031300800,Census Tract 3008,T040,325167.074
509.00000,17031300900,Census Tract 3009,T043,296158.755
509.00000,17031300900,Census Tract 3009,T152,327783.159
509.00000,17031300900,Census Tract 3009,T034,219986.552
509.00000,17031300900,Census Tract 3009,T040,133263.413
510.00000,17031301100,Census Tract 3011,T043,211095.390
510.00000,17031301100,Census Tract 3011,T152,97908.724
510.00000,17031301100,Census Tract 3011,T034,211736.629
673.00000,17031580200,Census Tract 5802,T060,64674.474
673.00000,17031580200,Census Tract 5802,T034,1255.447
1346.00000,17031830500,Census Tract 8305,T152,740042.568
1346.00000,17031830500,Census Tract 8305,T063,3535305.816
1346.00000,17031830500,Census Tract 8305,T036,2831972.223
1426.00000,17031840800,Census Tract 8408,T152,329164.441
1426.00000,17031840800,Census Tract 8408,T040,66526.924
505.00000,17031300500,Census Tract 3005,T152,271431.770
505.00000,17031300500,Census Tract 3005,T036,213716.092
505.00000,17031300500,Census Tract 3005,T040,271431.770
515.00000,17031301801,Census Tract 3018.01,T152,173379.468
515.00000,17031301801,Census Tract 3018.01,T063,45337.434
515.00000,17031301801,Census Tract 3018.01,T036,695660.247
515.00000,17031301801,Census Tract 3018.01,T040,119242.049
516.00000,17031301802,Census Tract 3018.02,T152,345520.172
516.00000,17031301802,Census Tract 3018.02,T036,345520.172
516.00000,17031301802,Census Tract 3018.02,T040,345520.172
1090.00000,17031813801,Census Tract 8138.01,T036,0.001
1095.00000,17031814200,Census Tract 8142,T063,0.001
1095.00000,17031814200,Census Tract 8142,T036,0.002
1450.00000,17031843400,Census Tract 8434,T152,379408.787
1450.00000,17031843400,Census Tract 8434,T036,409352.371
1450.00000,17031843400,Census Tract 8434,T040,536606.602
521.00000,17031310500,Census Tract 3105,T090B,55643.098
521.00000,17031310500,Census Tract 3105,T091,162178.390
521.00000,17031310500,Census Tract 3105,T090,5419.462
521.00000,17031310500,Census Tract 3105,T048,128107.943
521.00000,17031310500,Census Tract 3105,T051,162178.390
1417.00000,17031839700,Census Tract 8397,T074,163899.533
1417.00000,17031839700,Census Tract 8397,T035,37771.905
1417.00000,17031839700,Census Tract 8397,T157,299227.325
1417.00000,17031839700,Census Tract 8397,T051,236819.502
304.00000,17031130200,Census Tract 1302,T003,939.099
304.00000,17031130200,Census Tract 1302,T004,28938.812
304.00000,17031130200,Census Tract 1302,T025,1154963.215
304.00000,17031130200,Census Tract 1302,T027,1830900.261
304.00000,17031130200,Census Tract 1302,T012,917685.681
293.00000,17031110100,Census Tract 1101,T003,676.029
293.00000,17031110100,Census Tract 1101,T143,89838.063
293.00000,17031110100,Census Tract 1101,T008,192244.611
293.00000,17031110100,Census Tract 1101,T236,1610580.723
293.00000,17031110100,Census Tract 1101,T006,28504.843
293.00000,17031110100,Census Tract 1101,T007,1625721.326
293.00000,17031110100,Census Tract 1101,T025,633225.658
293.00000,17031110100,Census Tract 1101,T012,278660.094
294.00000,17031110200,Census Tract 1102,T003,1434.869
294.00000,17031110200,Census Tract 1102,T014,129864.480
294.00000,17031110200,Census Tract 1102,T236,132034.220
294.00000,17031110200,Census Tract 1102,T006,3940.154
294.00000,17031110200,Census Tract 1102,T002A,18480.093
294.00000,17031110200,Census Tract 1102,T007,81628.497
294.00000,17031110200,Census Tract 1102,T025,24264.605
297.00000,17031110501,Census Tract 1105.01,T003,400931.936
297.00000,17031110501,Census Tract 1105.01,T141,173421.539
297.00000,17031110501,Census Tract 1105.01,T004,56527.378
297.00000,17031110501,Census Tract 1105.01,T025,792486.787
302.00000,17031120400,Census Tract 1204,T003,493374.275
302.00000,17031120400,Census Tract 1204,T141,268399.656
302.00000,17031120400,Census Tract 1204,T236,49181.992
302.00000,17031120400,Census Tract 1204,T004,429199.072
302.00000,17031120400,Census Tract 1204,T007,60982.700
302.00000,17031120400,Census Tract 1204,T025,1066207.482
302.00000,17031120400,Census Tract 1204,T012,454586.755
317.00000,17031150200,Census Tract 1502,T003,1328661.299
317.00000,17031150200,Census Tract 1502,T001,272926.419
317.00000,17031150200,Census Tract 1502,T141,1328661.299
317.00000,17031150200,Census Tract 1502,T004,1328661.299
317.00000,17031150200,Census Tract 1502,T218,12.829
317.00000,17031150200,Census Tract 1502,T234,60597.836
317.00000,17031150200,Census Tract 1502,T025,179252.849
317.00000,17031150200,Census Tract 1502,T218A,70183.410
317.00000,17031150200,Census Tract 1502,T218B,473885.655
349.00000,17031170500,Census Tract 1705,T002,4053.651
349.00000,17031170500,Census Tract 1705,T011,1497416.566
350.00000,17031170600,Census Tract 1706,T011,567355.348
832.00000,17031770800,Census Tract 7708,T900,0.001
1048.00000,17031810501,Census Tract 8105.01,T002,0.000
1048.00000,17031810501,Census Tract 8105.01,T011,1.029
1048.00000,17031810501,Census Tract 8105.01,T015,0.065
1056.00000,17031811100,Census Tract 8111,T011,0.001
1063.00000,17031811600,Census Tract 8116,T011,0.000
345.00000,17031170100,Census Tract 1701,T142,491972.714
345.00000,17031170100,Census Tract 1701,T014,250353.960
345.00000,17031170100,Census Tract 1701,T002B,1014488.110
345.00000,17031170100,Census Tract 1701,T002A,505214.839
345.00000,17031170100,Census Tract 1701,T144,65181.612
345.00000,17031170100,Census Tract 1701,T017,494727.749
345.00000,17031170100,Census Tract 1701,T005,1018.620
345.00000,17031170100,Census Tract 1701,T002,1016083.788
1434.00000,17031841700,Census Tract 8417,T047,10518.427
1434.00000,17031841700,Census Tract 8417,T043,267188.730
1434.00000,17031841700,Census Tract 8417,T152,188789.911
1434.00000,17031841700,Census Tract 8417,T034,18169.566
1434.00000,17031841700,Census Tract 8417,T040,171757.528
597.00000,17031440102,Census Tract 4401.02,T162,1279.804
597.00000,17031440102,Census Tract 4401.02,T227,388634.775
597.00000,17031440102,Census Tract 4401.02,T107,21779.590
597.00000,17031440102,Census Tract 4401.02,T138,5553.631
597.00000,17031440102,Census Tract 4401.02,T083,123774.848
597.00000,17031440102,Census Tract 4401.02,T080,96934.413
597.00000,17031440102,Census Tract 4401.02,T102,546881.689
605.00000,17031450300,Census Tract 4503,T128A,1135235.442
605.00000,17031450300,Census Tract 4503,T107,765548.185
605.00000,17031450300,Census Tract 4503,T138,214720.361
605.00000,17031450300,Census Tract 4503,T083,447951.114
605.00000,17031450300,Census Tract 4503,T099,127475.023
616.00000,17031480100,Census Tract 4801,T128A,642360.977
616.00000,17031480100,Census Tract 4801,T227,14991.782
616.00000,17031480100,Census Tract 4801,T200A,4463.127
616.00000,17031480100,Census Tract 4801,T107,640343.055
616.00000,17031480100,Census Tract 4801,T138,457335.669
616.00000,17031480100,Census Tract 4801,T099,248992.196
617.00000,17031480200,Census Tract 4802,T227,278889.539
617.00000,17031480200,Census Tract 4802,T107,286460.828
617.00000,17031480200,Census Tract 4802,T138,286460.828
1375.00000,17031834300,Census Tract 8343,T128A,597.972
1375.00000,17031834300,Census Tract 8343,T227,272070.268
1375.00000,17031834300,Census Tract 8343,T107,431859.236
1375.00000,17031834300,Census Tract 8343,T138,210846.533
1375.00000,17031834300,Census Tract 8343,T083,1484444.540
1375.00000,17031834300,Census Tract 8343,T080,71473.116
1375.00000,17031834300,Census Tract 8343,T102,1254966.355
582.00000,17031430101,Census Tract 4301.01,T079,327579.213
582.00000,17031430101,Census Tract 4301.01,T077,194523.389
583.00000,17031430102,Census Tract 4301.02,T079,998155.229
584.00000,17031430200,Census Tract 4302,T079,239360.292
584.00000,17031430200,Census Tract 4302,T077,641121.294
584.00000,17031430200,Census Tract 4302,T073,171188.087
584.00000,17031430200,Census Tract 4302,T083,25847.264
412.00000,17031230400,Census Tract 2304,T033,46634.871
412.00000,17031230400,Census Tract 2304,T030,189545.382
412.00000,17031230400,Census Tract 2304,T039,339007.718
356.00000,17031180100,Census Tract 1801,T037,450517.261
356.00000,17031180100,Census Tract 1801,T013,323957.426
356.00000,17031180100,Census Tract 1801,T144,1064316.922
356.00000,17031180100,Census Tract 1801,T005,63114.788
1051.00000,17031810701,Census Tract 8107.01,T037,0.000
1051.00000,17031810701,Census Tract 8107.01,T144,0.001
1051.00000,17031810701,Census Tract 8107.01,T151,0.000
1052.00000,17031810702,Census Tract 8107.02,T037,0.001
1052.00000,17031810702,Census Tract 8107.02,T151,0.001
1054.00000,17031810900,Census Tract 8109,T037,0.002
1054.00000,17031810900,Census Tract 8109,T151,0.002
1357.00000,17031831600,Census Tract 8316,T037,1490986.102
1357.00000,17031831600,Census Tract 8316,T013,1215584.538
1357.00000,17031831600,Census Tract 8316,T144,498103.009
1357.00000,17031831600,Census Tract 8316,T151,1248831.533
354.00000,17031171000,Census Tract 1710,T142,116831.832
354.00000,17031171000,Census Tract 1710,T002B,931941.386
354.00000,17031171000,Census Tract 1710,T144,1395038.428
354.00000,17031171000,Census Tract 1710,T005,541111.099
354.00000,17031171000,Census Tract 1710,T002,572260.815
340.00000,17031160900,Census Tract 1609,T001,651104.321
340.00000,17031160900,Census Tract 1609,T218,658671.388
340.00000,17031160900,Census Tract 1609,T228,658671.388
340.00000,17031160900,Census Tract 1609,T146,25184.778
340.00000,17031160900,Census Tract 1609,T218A,658671.388
340.00000,17031160900,Census Tract 1609,T218B,256633.563
341.00000,17031161000,Census Tract 1610,T218C,2384.306
341.00000,17031161000,Census Tract 1610,T001,427110.780
341.00000,17031161000,Census Tract 1610,T218,427110.780
341.00000,17031161000,Census Tract 1610,T228,427110.780
341.00000,17031161000,Census Tract 1610,T218A,427110.780
341.00000,17031161000,Census Tract 1610,T218B,427110.780
344.00000,17031161300,Census Tract 1613,T218C,457021.172
344.00000,17031161300,Census Tract 1613,T001,397379.178
